158.8399 168.7919 160.0620 173.3823 163.5344 169.8555 -5.4616 167.0209
220.8722 228.5041 212.5996 233.5333 223.9458 225.3507 -8.9056 221.5474
180.3578 190.3317 179.7013 195.0206 184.7915 190.4234 -6.4422 187.2899
214.2392 226.4478 214.3910 231.1487 219.0645 226.3161 -7.4163 222.8107
206.2016 213.1648 198.0908 218.1695 209.2147 210.2857 -8.4064 206.6570
136.6736 145.0961 135.7767 148.2066 139.5766 145.9713 -5.7388 142.8195
147.4513 156.7465 147.0885 159.8503 150.5379 157.6467 -6.0068 154.3838
186.0186 192.0865 178.1725 197.0557 188.9574 189.5994 -7.7132 186.2118
159.5828 169.0222 159.8614 173.6494 164.0811 169.7473 -5.6284 166.8794
214.7037 226.5918 214.2655 231.3157 219.4063 226.2485 -7.5206 222.7222
220.9356 228.5237 212.5825 233.5561 223.9925 225.3415 -8.9199 221.5354
205.9519 217.5885 205.8625 222.2881 210.6721 217.4964 -7.1846 214.0808
174.0790 184.0153 173.9173 188.6775 178.5775 184.3721 -6.1641 181.3244
220.9192 228.5186 212.5869 233.5502 223.9804 225.3438 -8.9162 221.5385
225.8709 238.5444 225.7827 243.2691 230.7204 238.1565 -7.8290 234.5098
215.2055 226.7474 214.1300 231.4961 219.7756 226.1755 -7.6333 222.6267
212.3096 219.5594 204.1455 224.5738 215.3509 216.5710 -8.6121 212.8700
199.3676 211.0463 199.9364 215.7125 204.1854 211.2804 -6.8720 207.9585
227.0419 238.9074 225.4664 243.6900 231.5821 237.9860 -8.0920 234.2868
206.1204 213.1396 198.1128 218.1402 209.1549 210.2976 -8.3882 206.6724
217.7011 230.3304 218.2647 235.0200 222.6365 230.2901 -7.4660 226.7554
201.0252 211.5601 199.4888 216.3085 205.4053 211.0392 -7.2441 207.6428
203.3870 210.3398 195.5090 215.3321 206.4315 207.5834 -8.2801 203.9934
225.2523 238.3526 225.9497 243.0467 230.2651 238.2465 -7.6901 234.6276
216.0082 226.9962 213.9132 231.7847 220.3663 226.0586 -7.8135 222.4738
205.9588 213.0896 198.1564 218.0822 209.0361 210.3211 -8.3519 206.7032
217.3282 230.2148 218.3654 234.8860 222.3621 230.3444 -7.3823 226.8264
227.8586 239.1606 225.2459 243.9837 232.1832 237.8671 -8.2753 234.1312
185.6474 191.9714 178.2728 196.9222 188.6842 189.6535 -7.6299 186.2825
178.4192 189.7307 180.2248 194.3236 183.3649 190.7055 -6.0069 187.6591
220.3924 231.1647 217.5379 235.9876 224.6171 229.8984 -8.0703 226.2428
177.4266 183.4835 170.3268 188.4135 180.4687 181.3832 -7.3223 178.1148
224.7589 238.1997 226.0830 242.8693 229.9020 238.3183 -7.5794 234.7216
199.4701 209.1255 196.5669 213.9239 203.5489 208.1535 -7.4006 204.7393
224.1265 232.3223 216.5295 237.3300 227.3651 229.3549 -8.9087 225.5317
195.6797 207.9505 197.5905 212.5612 200.7595 208.7052 -6.5496 205.4612
174.1100 182.4554 171.2225 187.2211 178.0280 181.8659 -6.5776 178.7464
114.9719 118.5272 109.1469 123.3287 117.8831 117.7961 -5.1074 115.2862
204.3607 217.0952 206.2922 221.7161 209.5011 217.7280 -6.8274 214.3839
182.4838 190.9907 179.1271 195.7849 186.3561 190.1139 -6.9196 186.8850
223.7979 232.2205 216.6182 237.2119 227.1233 229.4028 -8.8350 225.5942
198.1260 210.6614 200.2718 215.2662 203.2717 211.4611 -6.5932 208.1950
182.7585 191.0759 179.0530 195.8836 186.5582 190.0739 -6.9812 186.8327
269.1680 279.7048 261.5673 284.7694 272.6975 276.0663 -10.3669 271.7204
-5.8482 -2.1419 -0.6567 2.0889 -1.3726 2.7463 0.4693 1.9269
37.1520 38.9265 35.2081 43.4825 40.3860 40.6994 -2.0019 39.1940
76.6023 78.8944 72.0316 83.5999 79.5322 79.1691 -3.6760 77.1372
31.9004 37.2985 36.6263 41.5945 36.5213 41.4637 -0.8227 40.1942
-0.3945 -0.4512 -2.1295 4.0496 2.6409 1.9525 -0.7553 0.8883
38.5781 39.3686 34.8230 43.9952 41.4355 40.4918 -2.3221 38.9224
138.0067 148.0626 141.2573 152.5484 143.0003 150.1380 -4.4796 147.5987
37.6761 39.0890 35.0665 43.6710 40.7717 40.6231 -2.1196 39.0942
230.7199 240.0476 224.4731 245.0123 234.2889 237.4507 -8.9178 233.5863
133.9380 143.8333 137.2803 148.3118 138.9230 146.0028 -4.3350 143.5128
130.9228 136.2135 126.6522 140.9774 134.2665 135.7863 -5.3893 133.1316
183.9963 191.4596 178.7187 196.3286 187.4691 189.8938 -7.2591 186.5969
157.4302 168.3549 160.4427 172.8755 162.4970 170.0606 -5.1451 167.2894
248.1986 258.4233 241.9308 263.4108 251.8763 255.5591 -9.4866 251.4914
222.4961 231.8169 216.9698 236.7439 226.1653 229.5922 -8.5427 225.8422
204.0506 216.9991 206.3760 221.6046 209.2729 217.7731 -6.7577 214.4429
98.3326 101.8566 93.9356 106.5829 101.4403 101.8685 -4.3529 99.5890
59.7403 62.1547 56.8804 66.7740 62.9254 63.2738 -2.8714 61.4824
31.8636 37.2871 36.6363 41.5813 36.4942 41.4691 -0.8145 40.2012
120.6728 125.0079 115.6749 129.7852 123.7971 124.4791 -5.1667 121.9246
87.3459 91.1546 84.4145 95.8114 90.6946 91.8384 -3.7756 89.7248
91.8425 99.8447 95.6884 104.2496 96.6640 102.8131 -2.8956 100.8250
184.7111 191.6812 178.5256 196.5856 187.9952 189.7897 -7.4196 186.4608
74.9067 78.3687 72.4895 82.9903 78.2844 79.4159 -3.2953 77.4601
145.7559 156.2209 147.5463 159.2408 149.2902 157.8935 -5.6261 154.7067
211.2480 219.2303 204.4322 224.1921 214.5697 216.7255 -8.3738 213.0722
162.4314 169.9053 159.0921 174.6735 166.1775 169.3327 -6.2680 166.3369
125.0597 134.3959 128.2356 138.8695 129.9517 136.6397 -4.0729 134.2483
114.8377 118.4856 109.1831 123.2805 117.7843 117.8157 -5.0773 115.3117
182.4252 190.9725 179.1430 195.7638 186.3129 190.1225 -6.9064 186.8961
212.9585 226.0508 214.7368 230.6883 218.1220 226.5025 -7.1288 223.0546
185.2600 191.8514 178.3774 196.7830 188.3992 189.7098 -7.5429 186.3562
86.2546 90.8163 84.7092 95.4191 89.8915 91.9972 -3.5306 89.9326
204.5038 217.1396 206.2536 221.7675 209.6065 217.7072 -6.8595 214.3566
152.9717 158.0431 146.3625 162.9236 155.9600 156.4766 -6.4567 153.5048
118.0397 124.1917 116.3860 128.8386 121.8593 124.8623 -4.5755 122.4261
114.4719 123.0856 117.3496 127.5559 119.2337 125.3816 -3.7745 123.1056
108.0130 111.0263 101.8799 115.8308 110.8135 110.2918 -4.9288 107.8545
138.1616 145.5574 135.3748 148.7416 140.6717 145.7548 -6.0729 142.5361
125.5713 134.5545 128.0974 139.0535 130.3282 136.5652 -4.1877 134.1508
61.9130 62.8283 56.2937 67.5551 64.5244 62.9576 -3.3593 61.0686
35.4339 38.3939 35.6721 42.8649 39.1216 40.9494 -1.6161 39.5212
-5.0680 -1.9000 -0.8674 2.3694 -0.7984 2.6327 0.2941 1.7783
62.0165 62.8604 56.2657 67.5923 64.6006 62.9425 -3.3825 61.0489
35.1584 38.3085 35.7465 42.7658 38.9189 40.9895 -1.5543 39.5737
32.9263 37.6165 36.3493 41.9633 37.2762 41.3144 -1.0531 39.9988
132.9795 136.8511 126.0967 141.7168 135.7801 135.4870 -5.8511 132.7399
34.8867 38.2242 35.8199 42.6681 38.7189 41.0291 -1.4932 39.6254
115.1712 123.3024 117.1607 127.8073 119.7483 125.2798 -3.9315 122.9724
62.1704 62.9081 56.2241 67.6477 64.7138 62.9201 -3.4171 61.0196
72.4316 77.6014 73.1579 82.1005 76.4629 79.7761 -2.7395 77.9315
101.6709 109.0603 103.5927 113.5507 106.1462 111.2149 -3.5048 109.0623
77.9133 79.3008 71.6775 84.0712 80.4970 78.9783 -3.9703 76.8875
72.1709 77.5206 73.2283 82.0068 76.2710 79.8141 -2.6810 77.9811
217.2417 229.5039 217.2179 234.2152 222.0490 229.2667 -7.5400 225.7218
100.0628 102.3930 93.4683 107.2049 102.7135 101.6166 -4.7414 99.2595
226.4717 238.7307 225.6204 243.4851 231.1625 238.0690 -7.9639 234.3954
173.7051 183.8994 174.0183 188.5431 178.3023 184.4265 -6.0802 181.3956
153.9216 158.7523 145.3411 162.1764 155.2996 156.7050 -7.4596 153.1515
217.5497 229.5994 217.1347 234.3260 222.2757 229.2218 -7.6092 225.6631
171.8075 181.7416 171.8443 186.3934 176.3335 182.2010 -6.0606 179.1849
224.7599 232.5187 216.3584 237.5577 227.8313 229.2627 -9.0510 225.4110
205.8426 217.5546 205.8920 222.2488 210.5917 217.5123 -7.1601 214.1016
215.0693 226.7052 214.1668 231.4471 219.6754 226.1953 -7.6027 222.6526
206.1947 213.1627 198.0927 218.1670 209.2097 210.2867 -8.4049 206.6583
243.4296 256.9449 243.2187 261.6963 248.3666 256.2532 -8.4158 252.3997
160.1441 169.1962 159.7098 173.8512 164.4943 169.6656 -5.7545 166.7725
165.6777 170.9117 158.2154 175.8406 168.5666 168.8602 -6.9969 165.7186
155.9976 165.8582 157.3162 170.4413 160.6943 166.9975 -5.3550 164.1984
257.2342 270.3240 255.0658 275.1672 261.8437 268.7478 -9.1587 264.6827
185.8847 192.0450 178.2087 197.0075 188.8589 189.6189 -7.6832 186.2373
213.7789 226.3051 214.5153 230.9832 218.7257 226.3831 -7.3130 222.8984
227.4374 239.0300 225.3596 243.8322 231.8732 237.9285 -8.1808 234.2115
177.7080 183.5708 170.2508 188.5147 180.6758 181.3422 -7.3854 178.0612
217.4216 230.2438 218.3402 234.9195 222.4308 230.3308 -7.4033 226.8086
158.1558 166.5272 156.7334 171.2172 162.2826 166.6833 -5.8396 163.7874
220.6210 228.4262 212.6675 233.4430 223.7610 225.3872 -8.8492 221.5953
198.7089 210.8421 200.1143 215.4757 203.7007 211.3763 -6.7241 208.0840
216.4149 227.1223 213.8034 231.9309 220.6656 225.9994 -7.9048 222.3963
232.0799 240.4692 224.1059 245.5013 235.2897 237.2527 -9.2232 233.3273
145.9054 155.8525 148.2708 160.3832 150.7598 157.5051 -4.8701 154.8505
173.6828 182.3230 171.3378 187.0676 177.7136 181.9281 -6.4817 178.8278
162.3917 167.8404 155.5894 172.7401 165.3999 166.0668 -6.7907 162.9806
130.0704 139.4336 132.8420 143.9275 134.9106 141.4608 -4.2953 139.0010
129.1770 135.6723 127.1237 140.3497 132.9817 136.0404 -4.9973 133.4641
249.4622 258.8150 241.5895 263.8651 252.8062 255.3752 -9.7703 251.2507
134.6530 144.4697 136.3224 147.4802 138.0896 146.2654 -5.2851 143.2043
182.3370 190.9452 179.1668 195.7321 186.2480 190.1353 -6.8866 186.9129
177.0502 183.3669 170.4284 188.2782 180.1917 181.4380 -7.2377 178.1865
157.7030 168.4395 160.3690 172.9736 162.6978 170.0209 -5.2063 167.2374
217.5278 227.4673 213.5028 232.3310 221.4846 225.8374 -8.1547 222.1844
176.8715 183.3115 170.4767 188.2139 180.0602 181.4640 -7.1976 178.2205
195.4241 207.8713 197.6595 212.4693 200.5714 208.7424 -6.4922 205.5099
229.3750 239.6307 224.8364 244.5288 233.2991 237.6464 -8.6158 233.8425
219.6898 228.1375 212.9190 233.1082 223.0757 225.5228 -8.6401 221.7726
224.2975 238.0567 226.2076 242.7034 229.5625 238.3855 -7.4758 234.8095
218.0689 227.6350 213.3567 232.5255 221.8829 225.7587 -8.2762 222.0813
204.7736 212.7221 198.4765 217.6560 208.1638 210.4936 -8.0858 206.9289
216.4984 229.9576 218.5895 234.5877 221.7515 230.4652 -7.1960 226.9844
200.9595 209.5873 196.1646 214.4593 204.6450 207.9367 -7.7350 204.4557
210.6913 219.0577 204.5826 223.9920 214.1599 216.8066 -8.2488 213.1782
154.6510 165.4407 157.6799 169.9572 159.7033 167.1934 -5.0527 164.4548
222.4165 231.7922 216.9913 236.7153 226.1067 229.6038 -8.5248 225.8573
204.3262 212.5834 198.5973 217.4952 207.8346 210.5587 -7.9853 207.0141
224.1897 238.0232 226.2367 242.6647 229.4832 238.4011 -7.4516 234.8300
106.3816 110.5206 102.3205 115.2443 109.6129 110.5293 -4.5625 108.1652
168.8127 175.6976 163.8971 180.5338 172.2644 174.4832 -6.7130 171.3720
169.6059 181.0591 172.4389 185.6019 174.7133 182.5215 -5.5663 179.6042
163.8884 170.3570 158.6986 175.1973 167.2497 169.1207 -6.5952 166.0594
209.9740 218.8354 204.7763 223.7341 213.6321 216.9110 -8.0877 213.3148
216.4667 229.9478 218.5981 234.5762 221.7281 230.4698 -7.1889 226.9904
210.7251 219.0682 204.5735 224.0041 214.1848 216.8017 -8.2563 213.1718
113.1239 117.9543 109.6460 122.6643 116.5231 118.0651 -4.6925 115.6381
124.8797 134.3401 128.2842 138.8048 129.8192 136.6659 -4.0324 134.2826
98.6545 101.9564 93.8487 106.6986 101.6771 101.8216 -4.4252 99.5277
59.3554 62.0354 56.9843 66.6357 62.6422 63.3298 -2.7850 61.5557
124.9368 134.3602 128.2684 138.8264 129.8631 136.6580 -4.0444 134.2725
141.0366 146.0339 135.3633 150.8638 144.1470 144.9696 -5.9288 142.1609
182.8450 191.1027 179.0296 195.9147 186.6219 190.0613 -7.0007 186.8162
134.1254 143.8914 137.2297 148.3792 139.0608 145.9756 -4.3770 143.4771
205.2001 212.8544 198.3613 217.8094 208.4777 210.4315 -8.1815 206.8477
182.5716 191.0179 179.1034 195.8164 186.4207 190.1011 -6.9393 186.8683
216.7316 230.0299 218.5265 234.6715 221.9231 230.4312 -7.2484 226.9400
162.1053 167.7515 155.6668 172.6371 165.1891 166.1085 -6.7264 163.0352
221.0392 231.3652 217.3632 236.2201 225.0931 229.8043 -8.2155 226.1196
224.5870 238.1464 226.1294 242.8075 229.7755 238.3433 -7.5408 234.7543
220.2486 228.3107 212.7680 233.3091 223.4869 225.4414 -8.7656 221.6662
228.5051 239.3610 225.0713 244.2161 232.6590 237.7731 -8.4205 234.0081
178.2259 189.6708 180.2770 194.2541 183.2226 190.7336 -5.9635 187.6959
153.0382 158.0637 146.3445 162.9475 156.0089 156.4669 -6.4716 153.4921
175.7800 184.5426 173.4579 189.2890 179.8293 184.1245 -6.5461 181.0004
158.1010 168.5628 160.2616 173.1167 162.9907 169.9630 -5.2957 167.1616
185.6096 191.9597 178.2830 196.9086 188.6564 189.6590 -7.6214 186.2897
173.3617 182.2234 171.4246 186.9522 177.4773 181.9748 -6.4096 178.8889
135.1026 144.6091 136.2010 147.6418 138.4205 146.2000 -5.3861 143.1187
205.9266 213.0796 198.1651 218.0706 209.0123 210.3258 -8.3447 206.7094
110.9276 117.2735 110.2391 121.8748 114.9068 118.3848 -4.1993 116.0564
263.0054 277.7944 263.2316 282.5539 268.1623 276.9633 -8.9832 272.8940
185.8178 192.0243 178.2268 196.9835 188.8096 189.6287 -7.6681 186.2500
94.9605 100.8089 94.8466 105.3696 98.9568 102.3588 -3.5966 100.2304
163.8240 174.1511 165.2443 178.7403 168.5931 175.2093 -5.5929 172.3221
212.2353 219.5364 204.1656 224.5470 215.2962 216.5819 -8.5954 212.8842
180.6377 190.4184 179.6257 195.1212 184.9975 190.3826 -6.5050 187.2366
205.4363 217.4287 206.0018 222.1027 210.2927 217.5714 -7.0689 214.1790
62.1960 62.9160 56.2172 67.6569 64.7327 62.9164 -3.4228 61.0147
94.4267 100.6458 94.9904 105.1787 98.5658 102.4370 -3.4759 100.3328
101.7734 109.0920 103.5650 113.5876 106.2216 111.2000 -3.5278 109.0428
108.4577 111.1642 101.7598 115.9906 111.1408 110.2271 -5.0287 107.7698
84.2236 90.1867 85.2577 94.6889 88.3968 92.2928 -3.0745 90.3194
101.9998 109.1622 103.5039 113.6690 106.3882 111.1671 -3.5787 108.9997
142.5905 146.9304 134.1788 150.3338 143.9310 145.1101 -7.0674 141.6926
71.8014 77.4061 73.3281 81.8739 75.9991 79.8679 -2.5980 78.0515
147.6741 156.8156 147.0283 159.9304 150.7018 157.6143 -6.0568 154.3414
108.4835 111.1722 101.7529 115.9999 111.1598 110.2234 -5.0345 107.7649
126.7445 134.9205 127.7803 139.4763 131.1934 136.3949 -4.4503 133.9282
147.5790 156.3713 147.8188 160.9849 151.9914 157.2615 -5.2458 154.5318
133.1245 136.8984 126.0573 141.7699 135.8886 135.4663 -5.8828 132.7131
135.6270 144.3569 136.8242 148.9190 140.1659 145.7570 -4.7142 143.1911
206.6152 217.7942 205.6834 222.5266 211.1603 217.3998 -7.3336 213.9545
142.2037 146.3957 135.0481 151.2834 145.0058 144.7998 -6.1909 141.9386
214.0909 226.4018 214.4310 231.0954 218.9553 226.3377 -7.3830 222.8389
219.2812 230.8203 217.8380 235.5881 223.7994 230.0601 -7.8208 226.4544
232.4088 240.5712 224.0170 245.6195 235.5317 237.2049 -9.2970 233.2647
217.7133 230.3342 218.2614 235.0244 222.6455 230.2884 -7.4688 226.7530
219.5489 230.9032 217.7657 235.6843 223.9963 230.0212 -7.8809 226.4035
232.3381 240.5493 224.0361 245.5941 235.4797 237.2152 -9.2811 233.2781
225.2636 238.3562 225.9467 243.0507 230.2735 238.2448 -7.6927 234.6255
265.3776 278.5298 262.5909 283.4067 269.9081 276.6180 -9.5158 272.4422
162.6934 167.9339 155.5080 172.8485 165.6219 166.0229 -6.8584 162.9232
178.5944 189.7850 180.1775 194.3866 183.4938 190.6800 -6.0463 187.6257
216.2675 227.0766 213.8432 231.8779 220.5572 226.0209 -7.8717 222.4244
177.5579 183.5243 170.2913 188.4607 180.5654 181.3641 -7.3518 178.0898
195.9714 208.0410 197.5117 212.6661 200.9742 208.6627 -6.6151 205.4057
228.1201 239.2417 225.1753 244.0777 232.3756 237.8291 -8.3340 234.0815
220.4456 228.3718 212.7148 233.3800 223.6319 225.4128 -8.8098 221.6287
224.7675 238.2024 226.0807 242.8724 229.9083 238.3171 -7.5813 234.7200
171.5871 180.0421 169.1074 184.7878 175.5775 179.6298 -6.4333 176.5506
262.8640 272.7418 254.6966 277.8200 266.2320 269.0004 -10.2486 264.7128
215.9563 229.1055 217.5650 233.7532 221.1031 229.4537 -7.2514 225.9666
149.7478 157.0436 147.2331 161.7646 153.5874 156.9458 -5.7328 154.1188
152.7937 157.9879 146.4105 162.8596 155.8290 156.5025 -6.4167 153.5387
172.0704 183.3926 174.4597 187.9554 177.0993 184.6644 -5.7132 181.7069
246.6188 257.9335 242.3574 262.8429 250.7136 255.7891 -9.1319 251.7923
179.1076 185.5742 172.5593 190.4853 182.2781 183.6402 -7.2932 180.3667
224.4161 238.0934 226.1756 242.7461 229.6498 238.3682 -7.5024 234.7869
162.4728 169.9181 159.0809 174.6884 166.2080 169.3267 -6.2773 166.3290
249.0308 258.6813 241.7061 263.7100 252.4887 255.4380 -9.6734 251.3329
154.7778 165.4800 157.6457 170.0028 159.7966 167.1750 -5.0812 164.4307
247.1645 258.1027 242.2101 263.0390 251.1152 255.7096 -9.2544 251.6884
161.6129 167.5989 155.7998 172.4601 164.8267 166.1802 -6.6158 163.1290
204.1207 217.0209 206.3570 221.6298 209.3246 217.7629 -6.7735 214.4296
229.7673 239.7523 224.7304 244.6699 233.5878 237.5893 -8.7039 233.7677
184.4684 191.6060 178.5912 196.4983 187.8166 189.8251 -7.3652 186.5070
233.0894 247.2858 234.9651 251.9449 238.4039 247.4719 -7.7655 243.7930
201.0804 209.6248 196.1320 214.5028 204.7340 207.9191 -7.7622 204.4327
219.1595 227.9731 213.0622 232.9176 222.6854 225.6000 -8.5211 221.8736
212.6223 225.9466 214.8276 230.5674 217.8746 226.5514 -7.0533 223.1186
203.9936 212.4803 198.6871 217.3757 207.5898 210.6071 -7.9106 207.0775
201.5534 209.7714 196.0042 214.6729 205.0821 207.8503 -7.8684 204.3426
224.1881 238.0227 226.2372 242.6641 229.4819 238.4014 -7.4512 234.8303
178.0756 185.2543 172.8380 190.1143 181.5186 183.7904 -7.0615 180.5633
210.1069 218.8766 204.7404 223.7819 213.7299 216.8916 -8.1175 213.2895
197.9136 210.5955 200.3291 215.1898 203.1154 211.4920 -6.5455 208.2354
248.4174 258.4911 241.8717 263.4895 252.0373 255.5273 -9.5357 251.4497
209.8544 218.7983 204.8086 223.6911 213.5441 216.9284 -8.0609 213.3376
197.9426 210.6045 200.3213 215.2002 203.1367 211.4878 -6.5520 208.2299
230.9770 240.1273 224.4037 245.1048 234.4781 237.4133 -8.9755 233.5374
203.4587 212.3145 198.8316 217.1834 207.1962 210.6850 -7.7905 207.1794
216.5301 229.9674 218.5809 234.5990 221.7748 230.4606 -7.2031 226.9784
268.9993 279.6525 261.6128 284.7088 272.5734 276.0909 -10.3290 271.7525
200.5310 209.4544 196.2803 214.3053 204.3297 207.9991 -7.6388 204.5373
195.3944 207.8621 197.6675 212.4586 200.5495 208.7467 -6.4855 205.5156
219.8111 228.1751 212.8862 233.1518 223.1649 225.5051 -8.6674 221.7495
202.9213 212.1479 198.9767 216.9901 206.8006 210.7632 -7.6699 207.2817
195.4783 207.8881 197.6449 212.4888 200.6113 208.7345 -6.5044 205.4996
231.5695 240.3110 224.2437 245.3178 234.9141 237.3270 -9.1085 233.4245
96.4951 101.2846 94.4322 105.9213 100.0862 102.1355 -3.9412 99.9381
262.3379 277.5874 263.4119 282.3139 267.6711 277.0604 -8.8333 273.0211
185.2503 191.8483 178.3800 196.7794 188.3920 189.7113 -7.5407 186.3581
187.5342 196.4957 184.5059 201.2837 191.5091 195.6577 -7.0333 192.3788
107.9025 116.3357 111.0561 120.7872 112.6806 118.8251 -3.5201 116.6325
211.7446 219.3843 204.2981 224.3706 214.9351 216.6533 -8.4853 212.9776
181.8851 190.8051 179.2888 195.5696 185.9155 190.2011 -6.7851 186.9990
178.2916 189.6911 180.2593 194.2777 183.2710 190.7241 -5.9783 187.6834
185.5430 191.9391 178.3010 196.8847 188.6074 189.6687 -7.6064 186.3024
181.6059 190.7186 179.3643 195.4692 185.7100 190.2417 -6.7224 187.0522
213.3578 226.1746 214.6290 230.8318 218.4158 226.4444 -7.2184 222.9786
177.5683 183.5275 170.2885 188.4645 180.5730 181.3625 -7.3541 178.0878
201.5320 211.7172 199.3519 216.4907 205.7782 210.9654 -7.3579 207.5463
